index,time,lat,lon,east_cm,north_cm,quality
82,075215.75,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
83,075215.85,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
84,075215.95,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
85,075216.05,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
86,075216.15,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
87,075216.25,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
88,075216.35,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
89,075216.45,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
90,075216.55,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
91,075216.65,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
92,075216.75,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
93,075216.85,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
94,075216.95,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
95,075217.05,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
96,075217.15,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
97,075217.25,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
98,075217.35,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
99,075217.45,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
100,075217.55,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
101,075217.65,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
102,075217.75,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
103,075217.85,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
104,075217.95,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
105,075218.05,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
106,075218.15,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
107,075218.25,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
108,075218.35,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
109,075218.45,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
110,075218.55,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
111,075218.65,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
112,075218.75,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
113,075218.85,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
114,075218.95,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
115,075219.05,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
116,075219.15,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
117,075219.25,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
118,075219.35,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
119,075219.45,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
120,075219.55,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
121,075219.65,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
122,075219.75,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
123,075219.85,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
124,075219.95,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
125,075220.05,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
126,075220.15,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
127,075220.25,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
128,075220.35,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
129,075220.45,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
130,075220.55,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
131,075220.65,37.303915833333335,127.907184,2.146619384862989,-4.408695141506769,4
132,075220.75,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
133,075220.85,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
134,075220.95,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
135,075221.05,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
136,075221.15,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
137,075221.25,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
138,075221.35,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
139,075221.45,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
140,075221.55,37.303916,127.907184,2.146619384862989,-2.553361812857702,4
141,075221.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
142,075221.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
143,075221.85,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
144,075221.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
145,075222.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
146,075222.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
147,075222.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
148,075222.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
149,075222.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
150,075222.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
151,075222.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
152,075222.75,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
153,075222.85,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
154,075222.95,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
155,075223.05,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
156,075223.15,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
157,075223.25,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
158,075223.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
159,075223.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
160,075223.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
161,075223.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
162,075223.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
163,075223.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
164,075223.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
165,075224.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
166,075224.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
167,075224.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
168,075224.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
169,075224.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
170,075224.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
171,075224.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
172,075224.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
173,075224.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
174,075224.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
175,075225.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
176,075225.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
177,075225.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
178,075225.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
179,075225.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
180,075225.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
181,075225.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
182,075225.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
183,075225.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
184,075225.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
185,075226.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
186,075226.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
187,075226.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
188,075226.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
189,075226.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
190,075226.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
191,075226.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
192,075226.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
193,075226.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
194,075226.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
195,075227.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
196,075227.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
197,075227.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
198,075227.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
199,075227.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
200,075227.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
201,075227.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
202,075227.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
203,075227.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
204,075227.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
205,075228.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
206,075228.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
207,075228.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
208,075228.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
209,075228.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
210,075228.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
211,075228.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
212,075228.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
213,075228.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
214,075228.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
215,075229.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
216,075229.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
217,075229.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
218,075229.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
219,075229.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
220,075229.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
221,075229.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
222,075229.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
223,075229.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
224,075229.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
225,075230.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
226,075230.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
227,075230.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
228,075230.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
229,075230.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
230,075230.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
231,075230.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
232,075230.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
233,075230.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
234,075230.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
235,075231.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
236,075231.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
237,075231.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
238,075231.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
239,075231.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
240,075231.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
241,075231.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
242,075231.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
243,075231.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
244,075231.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
245,075232.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
246,075232.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
247,075232.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
248,075232.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
249,075232.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
250,075232.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
251,075232.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
252,075232.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
253,075232.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
254,075232.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
255,075233.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
256,075233.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
257,075233.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
258,075233.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
259,075233.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
260,075233.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
261,075233.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
262,075233.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
263,075233.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
264,075233.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
265,075234.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
266,075234.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
267,075234.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
268,075234.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
269,075234.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
270,075234.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
271,075234.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
272,075234.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
273,075234.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
274,075234.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
275,075235.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
276,075235.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
277,075235.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
278,075235.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
279,075235.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
280,075235.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
281,075235.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
282,075235.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
283,075235.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
284,075235.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
285,075236.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
286,075236.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
287,075236.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
288,075236.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
289,075236.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
290,075236.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
291,075236.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
292,075236.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
293,075236.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
294,075236.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
295,075237.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
296,075237.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
297,075237.25,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
298,075237.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
299,075237.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
300,075237.55,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
301,075237.65,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
302,075237.75,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
303,075237.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
304,075237.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
305,075238.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
306,075238.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
307,075238.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
308,075238.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
309,075238.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
310,075238.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
311,075238.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
312,075238.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
313,075238.85,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
314,075238.95,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
315,075239.05,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
316,075239.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
317,075239.25,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
318,075239.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
319,075239.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
320,075239.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
321,075239.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
322,075239.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
323,075239.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
324,075239.95,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
325,075240.05,37.303916,127.90718366666667,-0.8049638347068965,-2.553361812857702,4
326,075240.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
327,075240.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
328,075240.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
329,075240.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
330,075240.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
331,075240.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
332,075240.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
333,075240.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
334,075240.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
335,075241.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
336,075241.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
337,075241.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
338,075241.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
339,075241.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
340,075241.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
341,075241.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
342,075241.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
343,075241.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
344,075241.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
345,075242.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
346,075242.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
347,075242.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
348,075242.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
349,075242.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
350,075242.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
351,075242.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
352,075242.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
353,075242.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
354,075242.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
355,075243.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
356,075243.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
357,075243.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
358,075243.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
359,075243.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
360,075243.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
361,075243.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
362,075243.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
363,075243.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
364,075243.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
365,075244.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
366,075244.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
367,075244.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
368,075244.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
369,075244.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
370,075244.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
371,075244.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
372,075244.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
373,075244.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
374,075244.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
375,075245.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
376,075245.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
377,075245.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
378,075245.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
379,075245.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
380,075245.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
381,075245.65,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
382,075245.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
383,075245.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
384,075245.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
385,075246.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
386,075246.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
387,075246.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
388,075246.35,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
389,075246.45,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
390,075246.55,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
391,075246.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
392,075246.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
393,075246.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
394,075246.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
395,075247.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
396,075247.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
397,075247.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
398,075247.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
399,075247.45,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
400,075247.55,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
401,075247.65,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
402,075247.75,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
403,075247.85,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
404,075247.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
405,075248.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
406,075248.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
407,075248.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
408,075248.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
409,075248.45,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
410,075248.55,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
411,075248.65,37.30391616666667,127.90718366666667,-0.8049638347068965,-0.6980284842086348,4
412,075248.75,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
413,075248.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
414,075248.95,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
415,075249.05,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
416,075249.15,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
417,075249.25,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
418,075249.35,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
419,075249.45,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
420,075249.55,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
421,075249.65,37.30391616666667,127.90718383333333,0.670827775078046,-0.6980284842086348,4
422,075249.75,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
423,075249.85,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
424,075249.95,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
425,075250.05,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
426,075250.15,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
427,075250.25,37.303916,127.90718383333333,0.670827775078046,-2.553361812857702,4
